2025-07-15 02:22:08,135 | VectorStoreService | ERROR | Error creating vector store: No columns to parse from file
2025-08-17 02:39:45,831 | QAAgent | INFO | Processed query at ILLORA RETREATS: hii
2025-08-17 02:39:45,832 | web | INFO | Web | d774f8f3-8463-4793-8a79-aca77959c1e9 | hii | Welcome to Ilora Retreats. How may I assist you today? | Intent: greet
2025-08-17 02:39:50,888 | QAAgent | INFO | Processed query at ILLORA RETREATS: next
2025-08-17 02:39:50,888 | web | INFO | Web | d774f8f3-8463-4793-8a79-aca77959c1e9 | next | Welcome to Ilora Retreats. How may I assist you today? | Intent: greet
2025-08-17 02:40:02,218 | QAAgent | INFO | Processed query at ILLORA RETREATS: I want to book a room
2025-08-17 02:40:02,219 | web | INFO | Web | d774f8f3-8463-4793-8a79-aca77959c1e9 | I want to book a room | Welcome to Ilora Retreats. We have a variety of luxurious rooms to suit your preferences. May I recommend our Deluxe Suite or our opulent Presidential Suite? Please contact sales@ilora-retreats.com for more information and to book your stay. | Intent: payment_request
2025-08-17 02:50:45,839 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 02:50:52,639 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 02:50:53,066 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 02:51:18,984 | QAAgent | INFO | Processed query at ILLORA RETREATS: heyy
2025-08-17 02:51:18,984 | web | INFO | Web | 1ac283ae-d326-4cc8-a587-55e0036e7569 | heyy | Welcome to Ilora Retreats. How may I assist you today? | Intent: greet | Guest: True
2025-08-17 02:51:27,233 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 02:51:34,905 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 02:51:35,471 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 02:51:42,728 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 02:51:49,892 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 02:51:50,362 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 02:52:01,458 | QAAgent | INFO | Processed query at ILLORA RETREATS: hello
2025-08-17 02:52:01,459 | web | INFO | Web | d2741f57-46b1-45b6-a4fd-d5a599e3d58b | hello | Welcome to Ilora Retreats. How may I assist you today? | Intent: greet
2025-08-17 11:43:14,929 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 11:43:39,979 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 11:43:45,132 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 11:50:37,531 | QAAgent | INFO | Processed query at ILLORA RETREATS: Hii
2025-08-17 11:50:37,531 | web | INFO | Web | 10879e1a-c697-497f-b8a5-a78b7c803f42 | Hii | Welcome to Ilora Retreats. How may I assist you today? | Intent: greet
2025-08-17 11:51:10,119 | QAAgent | INFO | Processed query at ILLORA RETREATS: What is the location of the hotel
2025-08-17 11:51:10,120 | web | INFO | Web | 10879e1a-c697-497f-b8a5-a78b7c803f42 | What is the location of the hotel | Welcome to Ilora Retreats. Our luxurious retreat is nestled in a serene and picturesque setting, surrounded by lush gardens and breathtaking views. We are located in a tranquil area, yet still within easy reach of the city's amenities. For exact directions or more information, please feel free to ask. | Intent: ask_room_pricing
2025-08-17 11:51:21,748 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 11:51:35,949 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 11:51:37,165 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 11:52:19,257 | QAAgent | INFO | Processed query at ILLORA RETREATS: Hello
2025-08-17 11:52:19,258 | web | INFO | Web | 72ae45ff-f5b3-43f6-8d3f-621da180d6d2 | Hello | Welcome to Ilora Retreats. How may I assist you today? | Intent: greet
2025-08-17 11:52:26,850 | QAAgent | INFO | Processed query at ILLORA RETREATS: Let me do a booking
2025-08-17 11:52:26,851 | web | INFO | Web | 72ae45ff-f5b3-43f6-8d3f-621da180d6d2 | Let me do a booking | Welcome to Ilora Retreats. To book your stay, please visit our website at ilora-retreats.com or contact our reservations team directly at sales@ilora-retreats.com. We'll be delighted to assist you in selecting the perfect accommodations and amenities to suit your needs. | Intent: greet
2025-08-17 11:52:33,481 | QAAgent | INFO | Processed query at ILLORA RETREATS: I want to book a room
2025-08-17 11:52:33,481 | web | INFO | Web | 72ae45ff-f5b3-43f6-8d3f-621da180d6d2 | I want to book a room | Welcome to Ilora Retreats. We have a variety of luxurious rooms to suit your preferences. May I recommend our Deluxe Suite or our opulent Presidential Suite? Please contact sales@ilora-retreats.com for more information and to book your stay. | Intent: payment_request
2025-08-17 12:06:37,630 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 12:06:50,768 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 12:06:52,824 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 17:53:47,143 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 17:54:00,358 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 17:54:01,824 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 19:59:48,590 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 19:59:56,511 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 19:59:56,955 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 20:02:45,071 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 20:02:54,865 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 20:02:56,168 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 20:03:17,997 | QAAgent | INFO | Processed query at ILLORA RETREATS: hello
2025-08-17 20:03:17,998 | web | INFO | Web | b99f4f1a-03b6-4ea1-a448-dfe1c2a61ae9 | hello | Welcome to Ilora Retreats. How may I assist you today? | Intent: greet
2025-08-17 20:03:30,793 | QAAgent | INFO | Processed query at ILLORA RETREATS: I want to order some add-ons
2025-08-17 20:03:30,793 | web | INFO | Web | b99f4f1a-03b6-4ea1-a448-dfe1c2a61ae9 | I want to order some add-ons | You can contact our 24/7 room service team to place an order for add-ons such as gourmet snacks, fine wines, or luxurious amenities. Please dial extension 555 from your room phone or email roomservice@ilora-retreats.com for assistance. | Intent: payment_request
2025-08-17 20:06:58,076 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 20:07:04,903 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 20:07:05,351 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 20:12:01,538 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 20:12:14,764 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 20:12:15,180 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 20:12:29,849 | QAAgent | INFO | Processed query at ILLORA RETREATS: I want to book a spa
2025-08-17 20:12:29,850 | web | INFO | Web | 692d46f9-82db-40e1-b559-f3053c45bb3b | I want to book a spa | Our Ilora Spa offers a serene oasis for rejuvenation. To book a treatment, please contact our spa concierge at spa@ilora-retreats.com or call us at +1 555 123 4567. We'll be happy to assist you in selecting the perfect experience tailored to your needs. | Intent: book_addon_spa
2025-08-17 20:12:51,228 | QAAgent | INFO | Processed query at ILLORA RETREATS: I want to do a booking
2025-08-17 20:12:51,229 | web | INFO | Web | 692d46f9-82db-40e1-b559-f3053c45bb3b | I want to do a booking | Welcome to Ilora Retreats. To book a room or suite, please contact our reservations team at sales@ilora-retreats.com or call us directly. We'll be happy to assist you in selecting the perfect accommodation for your stay. | Intent: payment_request
2025-08-17 20:19:46,674 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 20:19:54,100 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 20:19:54,553 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 20:20:13,590 | QAAgent | INFO | Processed query at ILLORA RETREATS: I want to do a booking
2025-08-17 20:20:13,590 | web | INFO | Web | 147a7212-105c-4f8e-a937-41168b9f71e9 | I want to do a booking | Welcome to Ilora Retreats. To book a room or suite, please contact our reservations team at sales@ilora-retreats.com or call us directly. We'll be happy to assist you in selecting the perfect accommodation for your stay. | Intent: payment_request
2025-08-17 20:20:56,742 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 20:21:03,645 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 20:21:04,162 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 20:21:24,592 | QAAgent | INFO | Processed query at ILLORA RETREATS: Where is Ilora retreat located?
2025-08-17 20:21:24,593 | web | INFO | Web | cbc6c38d-67d0-4ec9-9d39-8f2ffd92c730 | Where is Ilora retreat located? | Welcome to Ilora Retreats. We're delighted to have you with us. Ilora Retreats is located in a serene and picturesque setting, offering breathtaking views of the surrounding landscape. For exact location details, I can provide you with our contact information: +254-714-543-506 or sales@ilora-retreats.com. | Intent: greet
2025-08-17 20:22:04,216 | QAAgent | INFO | Processed query at ILLORA RETREATS: Where is Ilora retreat located
2025-08-17 20:22:04,217 | web | INFO | Web | cbc6c38d-67d0-4ec9-9d39-8f2ffd92c730 | Where is Ilora retreat located | Welcome to Ilora Retreats. Our serene oasis is nestled in a picturesque setting, offering breathtaking views of the surrounding landscape. Specifically, Ilora Retreats is located in Kenya, Africa. | Intent: greet
2025-08-17 20:22:31,239 | QAAgent | INFO | Processed query at ILLORA RETREATS:  It is in the central Olkiombo area of Masai Mara close to Rhino Ridge.
2025-08-17 20:22:31,240 | web | INFO | Web | cbc6c38d-67d0-4ec9-9d39-8f2ffd92c730 |  It is in the central Olkiombo area of Masai Mara close to Rhino Ridge. | Our Ilora Retreats is indeed situated in the Olkiombo area of the Masai Mara, near Rhino Ridge. | Intent: ask_checkin_checkout
2025-08-17 20:24:05,634 | QAAgent | INFO | Processed query at ILLORA RETREATS: I want to make a booking
2025-08-17 20:24:05,635 | web | INFO | Web | cbc6c38d-67d0-4ec9-9d39-8f2ffd92c730 | I want to make a booking | Welcome to Ilora Retreats. To make a booking, please contact sales@ilora-retreats.com for more information. We'll be delighted to assist you in selecting the perfect room and amenities to suit your needs. | Intent: payment_request
2025-08-17 22:00:56,896 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 22:01:06,889 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 22:01:07,570 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 22:01:52,425 | QAAgent | INFO | Processed query at ILLORA RETREATS: I want to book a room
2025-08-17 22:01:52,425 | web | INFO | Web | 012f6edc-0709-45d7-9f1c-a871d10ecdeb | I want to book a room | Welcome to Ilora Retreats. We have a variety of luxurious rooms to suit your preferences. May I recommend our Deluxe Suite or our opulent Presidential Suite? Please contact sales@ilora-retreats.com for more information and to book your stay. | Intent: payment_request
2025-08-17 22:03:16,313 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 22:03:26,713 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 22:03:27,421 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 22:03:54,035 | QAAgent | INFO | Processed query at ILLORA RETREATS: I want to book a room
2025-08-17 22:03:54,035 | web | INFO | Web | dc4791f2-337d-4bcf-9685-6dfd232b309a | I want to book a room | Welcome to Ilora Retreats. We have a variety of luxurious rooms to suit your preferences. May I recommend our Deluxe Suite or our opulent Presidential Suite? Please contact sales@ilora-retreats.com for more information and to book your stay. | Intent: payment_request
2025-08-17 22:07:51,999 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 22:08:14,797 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 22:08:18,883 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 22:08:42,736 | QAAgent | INFO | Processed query at ILLORA RETREATS: I want to make a payment
2025-08-17 22:08:42,736 | web | INFO | Web | 5825c2b4-d695-4211-826a-128b4a351b0f | I want to make a payment | You can make a payment by contacting our sales team at sales@ilora-retreats.com or by logging into your account on our website to process your payment securely. | Intent: payment_request
2025-08-17 22:18:19,543 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 22:18:24,676 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 22:18:31,619 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 22:18:33,255 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 22:18:38,133 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 22:18:39,458 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 22:18:59,072 | QAAgent | INFO | Processed query at ILLORA RETREATS: I want to make a payment
2025-08-17 22:18:59,072 | web | INFO | Web | 604348ce-e578-42f5-8781-4392baed4452 | I want to make a payment | You can make a payment by contacting our sales team at sales@ilora-retreats.com or by logging into your account on our website to process your payment securely. | Intent: payment_request
2025-08-17 22:21:40,975 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 22:21:54,992 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 22:21:56,309 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 22:22:13,411 | QAAgent | INFO | Processed query at ILLORA RETREATS: I want to make a payment
2025-08-17 22:22:13,415 | web | INFO | Web | 376f797f-b77d-40b1-990d-71384723ed1f | I want to make a payment | You can make a payment by contacting our sales team at sales@ilora-retreats.com or by logging into your account on our website to process your payment securely. | Intent: payment_request
2025-08-17 22:23:55,803 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 22:24:09,607 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 22:24:10,909 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 22:24:23,359 | QAAgent | INFO | Processed query at ILLORA RETREATS: I want to make a payment
2025-08-17 22:24:23,359 | web | INFO | Web | 2e87d99f-eaaa-46cb-a666-3843d3a4c7f0 | I want to make a payment | You can make a payment by contacting our sales team at sales@ilora-retreats.com or by logging into your account on our website to process your payment securely. | Intent: payment_request
2025-08-17 22:32:46,153 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 22:32:59,050 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 22:33:00,411 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 22:33:27,003 | QAAgent | INFO | Processed query at ILLORA RETREATS: I want to make a payment.
2025-08-17 22:33:27,003 | web | INFO | Web | 90df60e9-5bd0-4ea7-8425-5171cd1818a5 | I want to make a payment. | You can make a payment by contacting our sales team at sales@ilora-retreats.com or by logging into your account on our website. We also accept payments over the phone or in-person at our front desk. | Intent: payment_request
2025-08-17 22:36:33,336 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 22:36:46,443 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 22:36:47,767 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 22:37:33,004 | QAAgent | INFO | Processed query at ILLORA RETREATS: I want to make a payment
2025-08-17 22:37:33,004 | web | INFO | Web | 25f7e7de-ee55-4e66-af1e-5bed4072acee | I want to make a payment | You can make a payment by contacting our sales team at sales@ilora-retreats.com or by logging into your account on our website to process your payment securely. | Intent: payment_request
2025-08-17 23:10:15,386 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 23:10:29,444 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 23:10:30,613 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 23:12:10,160 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 23:12:18,339 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 23:12:18,830 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 23:13:20,334 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 23:13:27,568 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 23:13:28,003 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 23:13:58,703 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 23:14:05,566 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 23:14:05,996 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 23:15:51,634 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 23:16:09,516 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 23:16:10,350 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 23:17:48,689 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 23:17:56,490 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 23:17:56,965 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 23:18:20,578 | QAAgent | INFO | Processed query at ILLORA RETREATS: I want to make a payment
2025-08-17 23:18:20,579 | web | INFO | Web | 536d9a7f-ac4e-4310-8b3c-dd2565bcd711 | I want to make a payment | You can make a payment by contacting our sales team at sales@ilora-retreats.com or by logging into your account on our website to process your payment securely. | Intent: payment_request
2025-08-17 23:23:11,385 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 23:23:18,986 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 23:23:19,448 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 23:30:03,930 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 23:30:10,764 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 23:30:11,190 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 23:30:30,155 | QAAgent | INFO | Processed query at ILLORA RETREATS: I want to make a payment
2025-08-17 23:30:30,156 | web | INFO | Web | 508dd130-eb8f-40da-a0eb-617edbc87e16 | I want to make a payment | You can make a payment by contacting our sales team at sales@ilora-retreats.com or by logging into your account on our website to process your payment securely. | Intent: payment_request
2025-08-17 23:35:31,396 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 23:35:39,068 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 23:35:39,527 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 23:37:20,745 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 23:37:28,366 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 23:37:28,900 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 23:38:10,417 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 23:38:19,860 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 23:38:20,490 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 23:40:16,298 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 23:40:23,997 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 23:40:24,420 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 23:41:58,767 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 23:42:05,697 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 23:42:06,124 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 23:52:18,179 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 23:52:28,957 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 23:52:30,366 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-17 23:53:36,825 | QAAgent | INFO | Processed query at ILLORA RETREATS: I want to make a payment
2025-08-17 23:53:36,825 | web | INFO | Web | 0592a8f5-2ee5-484b-817e-ee08f09dd77e | I want to make a payment | You can make a payment by contacting our sales team at sales@ilora-retreats.com or by logging into your account on our website to process your payment securely. | Intent: payment_request
2025-08-17 23:54:31,862 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-17 23:54:40,473 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-17 23:54:40,918 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 00:05:51,386 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 00:05:58,754 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 00:05:59,309 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 00:06:15,018 | QAAgent | INFO | Processed query at ILLORA RETREATS: I want to make a payment
2025-08-18 00:06:15,019 | web | INFO | Web | 0258648c-4c0b-474e-b988-658ed4706818 | I want to make a payment | You can make a payment by contacting our sales team at sales@ilora-retreats.com or by logging into your account on our website to process your payment securely. | Intent: payment_request
2025-08-18 00:09:28,742 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 00:09:36,276 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 00:09:37,194 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 00:21:26,502 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 00:21:36,925 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 00:21:38,235 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 00:23:32,518 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 00:23:40,504 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 00:23:40,978 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 00:24:02,121 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 00:24:09,359 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 00:24:09,785 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 00:25:41,039 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 00:25:51,971 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 00:25:53,478 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 00:26:36,205 | QAAgent | INFO | Processed query at ILLORA RETREATS: hello
2025-08-18 00:26:36,205 | web | INFO | Web | f141ec37-7bb5-4343-91a8-524db3c86d56 | hello | Welcome to Ilora Retreats. How may I assist you today? | Intent: greet
2025-08-18 00:27:02,414 | QAAgent | INFO | Processed query at ILLORA RETREATS: how to get the answers above?
2025-08-18 00:27:02,414 | web | INFO | Web | f141ec37-7bb5-4343-91a8-524db3c86d56 | how to get the answers above? | You've come across our contact information. To get more information about ILLORA RETREATS, simply email sales@ilora-retreats.com. Our team will be delighted to assist you with any inquiries or reservations. | Intent: payment_request
2025-08-18 00:43:29,546 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 00:43:39,533 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 00:43:40,772 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 00:43:42,428 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 00:43:50,106 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 00:43:50,634 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 00:43:52,412 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 00:44:00,282 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 00:44:00,879 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 00:44:11,888 | QAAgent | INFO | Processed query at ILLORA RETREATS: hello
2025-08-18 00:44:11,889 | web | INFO | Web | 77fa69ca-117d-45da-ae60-c585895e5999 | hello | Welcome to Ilora Retreats. How may I assist you today? | Intent: greet
2025-08-18 00:45:53,819 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 00:46:01,598 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 00:46:02,101 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 00:46:03,920 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 00:46:11,250 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 00:46:11,714 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 00:46:13,696 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 00:46:21,325 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 00:46:21,818 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 00:46:26,357 | QAAgent | INFO | Processed query at ILLORA RETREATS: hello
2025-08-18 00:46:26,357 | web | INFO | Web | 3818e77f-6595-434e-ba10-87c793a277da | hello | Welcome to Ilora Retreats. How may I assist you today? | Intent: greet
2025-08-18 00:47:02,673 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 00:47:10,563 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 00:47:11,013 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 00:47:12,746 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 00:47:20,375 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 00:47:20,808 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 00:47:22,554 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 00:47:30,221 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 00:47:30,680 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 00:47:32,006 | QAAgent | INFO | Processed query at ILLORA RETREATS: hello
2025-08-18 00:47:32,007 | web | INFO | Web | d00d5d35-8f94-46bb-a1db-f088e920530d | hello | Welcome to Ilora Retreats. How may I assist you today? | Intent: greet
2025-08-18 00:47:32,470 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
